,0
1990-02-08 21:45:00,1.0
1990-02-08 22:00:00,1.0
1990-02-08 22:15:00,1.0
1990-02-08 22:30:00,1.0
1990-02-08 22:45:00,1.0
1990-02-08 23:00:00,1.0
1990-02-08 23:15:00,1.0
1990-02-08 23:30:00,1.0
1990-02-08 23:45:00,1.0
1990-02-09 00:00:00,1.0
1990-02-09 00:15:00,1.0
1990-02-09 00:30:00,1.0
1990-02-09 00:45:00,1.0
1990-02-09 01:00:00,1.0
1990-02-09 01:15:00,1.0
1990-02-09 01:30:00,1.0
1990-02-09 01:45:00,1.0
1990-02-09 02:00:00,1.0
1990-02-09 02:15:00,1.0
1990-02-09 02:30:00,1.0
1990-02-09 02:45:00,1.0
1990-02-09 03:00:00,1.0
1990-02-09 03:15:00,1.0
1990-02-09 03:30:00,1.0
1990-02-09 03:45:00,1.0
1990-02-09 04:00:00,1.0
1990-02-09 04:15:00,1.0
1990-02-09 04:30:00,1.0
1990-02-09 04:45:00,1.0
1990-02-09 05:00:00,1.0
1990-02-09 05:15:00,1.0
1990-02-09 05:30:00,1.0
1990-02-09 05:45:00,1.0
1990-02-09 06:00:00,1.0
1990-02-09 06:15:00,1.0
1990-02-09 06:30:00,1.0
1990-02-09 06:45:00,1.0
1990-02-09 07:00:00,1.0
1990-02-09 07:15:00,1.0
1990-02-09 07:30:00,1.0
1990-02-09 07:45:00,1.0
1990-02-09 08:00:00,1.0
1990-02-09 08:15:00,1.0
1990-02-09 08:30:00,1.0
1990-02-09 08:45:00,1.0
1990-02-09 09:00:00,1.0
1990-02-09 09:15:00,1.0
1990-02-09 09:30:00,1.0
1990-02-09 09:45:00,1.0
1990-02-09 10:00:00,1.0
1990-02-09 10:15:00,1.0
1990-02-09 10:30:00,1.0
1990-02-09 10:45:00,1.0
1990-02-09 11:00:00,1.0
1990-02-09 11:15:00,1.0
1990-02-09 11:30:00,1.0
1990-02-09 11:45:00,1.0
1990-02-09 12:00:00,1.0
1990-02-09 12:15:00,1.0
1990-02-09 12:30:00,1.0
1990-02-09 12:45:00,1.0
1990-02-09 13:00:00,1.0
1990-02-09 13:15:00,1.0
1990-02-09 13:30:00,1.0
1990-02-09 13:45:00,1.0
1990-02-09 14:00:00,1.0
1990-02-09 14:15:00,1.0
1990-02-09 14:30:00,1.0
1990-02-09 14:45:00,1.0
1990-02-09 15:00:00,1.0
1990-02-09 15:15:00,1.0
1990-02-09 15:30:00,1.0
1990-02-09 15:45:00,1.0
1990-02-09 16:00:00,1.0
1990-02-09 16:15:00,1.0
1990-02-09 16:30:00,1.0
1990-02-09 16:45:00,1.0
1990-02-09 17:00:00,1.0
1990-02-09 17:15:00,1.0
1990-02-09 17:30:00,1.0
1990-02-09 17:45:00,1.0
1990-02-09 18:00:00,1.0
1990-02-09 18:15:00,1.0
1990-02-09 18:30:00,1.0
1990-02-09 18:45:00,1.0
1990-02-09 19:00:00,1.0
1990-02-09 19:15:00,1.0
1990-02-09 19:30:00,1.0
1990-02-09 19:45:00,1.0
1990-02-09 20:00:00,1.0
1990-02-09 20:15:00,1.0
1990-02-09 20:30:00,1.0
1990-02-09 20:45:00,1.0
1990-02-09 21:00:00,1.0
1990-02-09 21:15:00,1.0
1990-02-09 21:30:00,1.0
1990-02-09 21:45:00,1.0
1990-02-09 22:00:00,1.0
1990-02-09 22:15:00,1.0
1990-02-09 22:30:00,1.0
1990-02-09 22:45:00,1.0
1990-02-09 23:00:00,1.0
1990-02-09 23:15:00,1.0
1990-02-09 23:30:00,1.0
1990-02-09 23:45:00,1.0
1990-02-10 00:00:00,1.0
1990-02-10 00:15:00,1.0
1990-02-10 00:30:00,1.0
1990-02-10 00:45:00,1.0
1990-02-10 01:00:00,1.0
1990-02-10 01:15:00,1.0
1990-02-10 01:30:00,1.0
1990-02-10 01:45:00,1.0
1990-02-10 02:00:00,1.0
1990-02-10 02:15:00,1.0
1990-02-10 02:30:00,1.0
1990-02-10 02:45:00,1.0
1990-02-10 03:00:00,1.0
1990-02-10 03:15:00,1.0
1990-02-10 03:30:00,1.0
1990-02-10 03:45:00,1.0
1990-02-10 04:00:00,1.0
1990-02-10 04:15:00,1.0
1990-02-10 04:30:00,1.0
1990-02-10 04:45:00,1.0
1990-02-10 05:00:00,1.0
1990-02-10 05:15:00,1.0
1990-02-10 05:30:00,1.0
1990-02-10 05:45:00,1.0
1990-02-10 06:00:00,1.0
1990-02-10 06:15:00,1.0
1990-02-10 06:30:00,1.0
1990-02-10 06:45:00,1.0
1990-02-10 07:00:00,1.0
1990-02-10 07:15:00,1.0000010960297419
1990-02-10 07:30:00,1.0000043841189674
1990-02-10 07:45:00,1.0000109602974185
1990-02-10 08:00:00,1.0000219205948373
1990-02-10 08:15:00,1.0000383610409653
1990-02-10 08:30:00,1.0000613776655443
1990-02-10 08:45:00,1.0000920664983166
1990-02-10 09:00:00,1.0001315235690236
1990-02-10 09:15:00,1.0001808449074074
1990-02-10 09:30:00,1.00024112654321
1990-02-10 09:45:00,1.0003134645061729
1990-02-10 10:00:00,1.0003989548260381
1990-02-10 10:15:00,1.0004986935325477
1990-02-10 10:30:00,1.0006137766554435
1990-02-10 10:45:00,1.0007453002244668
1990-02-10 11:00:00,1.0008943602693603
1990-02-10 11:15:00,1.0010620528198655
1990-02-10 11:30:00,1.001249473905724
1990-02-10 11:45:00,1.001457719556678
1990-02-10 12:00:00,1.0016878858024691
1990-02-10 12:15:00,1.0019410686728394
1990-02-10 12:30:00,1.0022183641975309
1990-02-10 12:45:00,1.0025208684062852
1990-02-10 13:00:00,1.002849677328844
