STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
JER,E,100,EL COND,20191230 1645,20191230 1645,672, ,uS/cm
JER,E,100,EL COND,20191230 1700,20191230 1700,686, ,uS/cm
JER,E,100,EL COND,20191230 1715,20191230 1715,702, ,uS/cm
JER,E,100,EL COND,20191230 1730,20191230 1730,726, ,uS/cm
JER,E,100,EL COND,20191230 1745,20191230 1745,732, ,uS/cm
JER,E,100,EL COND,20191230 1800,20191230 1800,752, ,uS/cm
JER,E,100,EL COND,20191230 1815,20191230 1815,761, ,uS/cm
JER,E,100,EL COND,20191230 1830,20191230 1830,769, ,uS/cm
JER,E,100,EL COND,20191230 1845,20191230 1845,774, ,uS/cm
JER,E,100,EL COND,20191230 1900,20191230 1900,780, ,uS/cm
JER,E,100,EL COND,20191230 1915,20191230 1915,785, ,uS/cm
JER,E,100,EL COND,20191230 1930,20191230 1930,793, ,uS/cm
JER,E,100,EL COND,20191230 1945,20191230 1945,805, ,uS/cm
JER,E,100,EL COND,20191230 2000,20191230 2000,790, ,uS/cm
JER,E,100,EL COND,20191230 2015,20191230 2015,777, ,uS/cm
JER,E,100,EL COND,20191230 2030,20191230 2030,764, ,uS/cm
JER,E,100,EL COND,20191230 2045,20191230 2045,785, ,uS/cm
JER,E,100,EL COND,20191230 2100,20191230 2100,798, ,uS/cm
JER,E,100,EL COND,20191230 2115,20191230 2115,784, ,uS/cm
JER,E,100,EL COND,20191230 2130,20191230 2130,743, ,uS/cm
JER,E,100,EL COND,20191230 2145,20191230 2145,713, ,uS/cm
JER,E,100,EL COND,20191230 2200,20191230 2200,685, ,uS/cm
JER,E,100,EL COND,20191230 2215,20191230 2215,659, ,uS/cm
JER,E,100,EL COND,20191230 2230,20191230 2230,633, ,uS/cm
JER,E,100,EL COND,20191230 2245,20191230 2245,622, ,uS/cm
JER,E,100,EL COND,20191230 2300,20191230 2300,619, ,uS/cm
JER,E,100,EL COND,20191230 2315,20191230 2315,603, ,uS/cm
JER,E,100,EL COND,20191230 2330,20191230 2330,590, ,uS/cm
JER,E,100,EL COND,20191230 2345,20191230 2345,587, ,uS/cm
JER,E,100,EL COND,20191231 0000,20191231 0000,577, ,uS/cm
JER,E,100,EL COND,20191231 0015,20191231 0015,565, ,uS/cm
JER,E,100,EL COND,20191231 0030,20191231 0030,568, ,uS/cm
JER,E,100,EL COND,20191231 0045,20191231 0045,562, ,uS/cm
JER,E,100,EL COND,20191231 0100,20191231 0100,561, ,uS/cm
JER,E,100,EL COND,20191231 0115,20191231 0115,551, ,uS/cm
JER,E,100,EL COND,20191231 0130,20191231 0130,549, ,uS/cm
JER,E,100,EL COND,20191231 0145,20191231 0145,547, ,uS/cm
JER,E,100,EL COND,20191231 0200,20191231 0200,546, ,uS/cm
JER,E,100,EL COND,20191231 0215,20191231 0215,545, ,uS/cm
JER,E,100,EL COND,20191231 0230,20191231 0230,543, ,uS/cm
JER,E,100,EL COND,20191231 0245,20191231 0245,545, ,uS/cm
JER,E,100,EL COND,20191231 0300,20191231 0300,543, ,uS/cm
JER,E,100,EL COND,20191231 0315,20191231 0315,543, ,uS/cm
JER,E,100,EL COND,20191231 0330,20191231 0330,557, ,uS/cm
JER,E,100,EL COND,20191231 0345,20191231 0345,564, ,uS/cm
JER,E,100,EL COND,20191231 0400,20191231 0400,567, ,uS/cm
JER,E,100,EL COND,20191231 0415,20191231 0415,562, ,uS/cm
JER,E,100,EL COND,20191231 0430,20191231 0430,557, ,uS/cm
JER,E,100,EL COND,20191231 0445,20191231 0445,552, ,uS/cm
JER,E,100,EL COND,20191231 0500,20191231 0500,550, ,uS/cm
JER,E,100,EL COND,20191231 0515,20191231 0515,551, ,uS/cm
JER,E,100,EL COND,20191231 0530,20191231 0530,548, ,uS/cm
JER,E,100,EL COND,20191231 0545,20191231 0545,547, ,uS/cm
JER,E,100,EL COND,20191231 0600,20191231 0600,557, ,uS/cm
JER,E,100,EL COND,20191231 0615,20191231 0615,558, ,uS/cm
JER,E,100,EL COND,20191231 0630,20191231 0630,560, ,uS/cm
JER,E,100,EL COND,20191231 0645,20191231 0645,561, ,uS/cm
JER,E,100,EL COND,20191231 0700,20191231 0700,562, ,uS/cm
JER,E,100,EL COND,20191231 0715,20191231 0715,567, ,uS/cm
JER,E,100,EL COND,20191231 0730,20191231 0730,574, ,uS/cm
JER,E,100,EL COND,20191231 0745,20191231 0745,582, ,uS/cm
JER,E,100,EL COND,20191231 0800,20191231 0800,589, ,uS/cm
JER,E,100,EL COND,20191231 0815,20191231 0815,599, ,uS/cm
JER,E,100,EL COND,20191231 0830,20191231 0830,607, ,uS/cm
JER,E,100,EL COND,20191231 0845,20191231 0845,612, ,uS/cm
JER,E,100,EL COND,20191231 0900,20191231 0900,615, ,uS/cm
JER,E,100,EL COND,20191231 0915,20191231 0915,621, ,uS/cm
JER,E,100,EL COND,20191231 0930,20191231 0930,629, ,uS/cm
JER,E,100,EL COND,20191231 0945,20191231 0945,634, ,uS/cm
JER,E,100,EL COND,20191231 1000,20191231 1000,649, ,uS/cm
JER,E,100,EL COND,20191231 1015,20191231 1015,668, ,uS/cm
JER,E,100,EL COND,20191231 1030,20191231 1030,673, ,uS/cm
JER,E,100,EL COND,20191231 1045,20191231 1045,703, ,uS/cm
JER,E,100,EL COND,20191231 1100,20191231 1100,717, ,uS/cm
JER,E,100,EL COND,20191231 1115,20191231 1115,700, ,uS/cm
JER,E,100,EL COND,20191231 1130,20191231 1130,663, ,uS/cm
JER,E,100,EL COND,20191231 1145,20191231 1145,658, ,uS/cm
JER,E,100,EL COND,20191231 1200,20191231 1200,660, ,uS/cm
JER,E,100,EL COND,20191231 1215,20191231 1215,656, ,uS/cm
JER,E,100,EL COND,20191231 1230,20191231 1230,642, ,uS/cm
JER,E,100,EL COND,20191231 1245,20191231 1245,623, ,uS/cm
JER,E,100,EL COND,20191231 1300,20191231 1300,611, ,uS/cm
JER,E,100,EL COND,20191231 1315,20191231 1315,602, ,uS/cm
JER,E,100,EL COND,20191231 1330,20191231 1330,594, ,uS/cm
JER,E,100,EL COND,20191231 1345,20191231 1345,587, ,uS/cm
JER,E,100,EL COND,20191231 1400,20191231 1400,583, ,uS/cm
JER,E,100,EL COND,20191231 1415,20191231 1415,581, ,uS/cm
JER,E,100,EL COND,20191231 1430,20191231 1430,583, ,uS/cm
JER,E,100,EL COND,20191231 1445,20191231 1445,584, ,uS/cm
JER,E,100,EL COND,20191231 1500,20191231 1500,599, ,uS/cm
JER,E,100,EL COND,20191231 1515,20191231 1515,620, ,uS/cm
JER,E,100,EL COND,20191231 1530,20191231 1530,628, ,uS/cm
JER,E,100,EL COND,20191231 1545,20191231 1545,613, ,uS/cm
JER,E,100,EL COND,20191231 1600,20191231 1600,600, ,uS/cm
JER,E,100,EL COND,20191231 1615,20191231 1615,601, ,uS/cm
JER,E,100,EL COND,20191231 1630,20191231 1630,605, ,uS/cm
JER,E,100,EL COND,20191231 1645,20191231 1645,613, ,uS/cm
JER,E,100,EL COND,20191231 1700,20191231 1700,614, ,uS/cm
JER,E,100,EL COND,20191231 1715,20191231 1715,618, ,uS/cm
JER,E,100,EL COND,20191231 1730,20191231 1730,623, ,uS/cm
JER,E,100,EL COND,20191231 1745,20191231 1745,628, ,uS/cm
JER,E,100,EL COND,20191231 1800,20191231 1800,636, ,uS/cm
JER,E,100,EL COND,20191231 1815,20191231 1815,650, ,uS/cm
JER,E,100,EL COND,20191231 1830,20191231 1830,662, ,uS/cm
JER,E,100,EL COND,20191231 1845,20191231 1845,673, ,uS/cm
JER,E,100,EL COND,20191231 1900,20191231 1900,682, ,uS/cm
JER,E,100,EL COND,20191231 1915,20191231 1915,686, ,uS/cm
JER,E,100,EL COND,20191231 1930,20191231 1930,692, ,uS/cm
JER,E,100,EL COND,20191231 1945,20191231 1945,705, ,uS/cm
JER,E,100,EL COND,20191231 2000,20191231 2000,729, ,uS/cm
JER,E,100,EL COND,20191231 2015,20191231 2015,730, ,uS/cm
JER,E,100,EL COND,20191231 2030,20191231 2030,747, ,uS/cm
JER,E,100,EL COND,20191231 2045,20191231 2045,771, ,uS/cm
JER,E,100,EL COND,20191231 2100,20191231 2100,757, ,uS/cm
JER,E,100,EL COND,20191231 2115,20191231 2115,716, ,uS/cm
JER,E,100,EL COND,20191231 2130,20191231 2130,718, ,uS/cm
JER,E,100,EL COND,20191231 2145,20191231 2145,725, ,uS/cm
JER,E,100,EL COND,20191231 2200,20191231 2200,713, ,uS/cm
JER,E,100,EL COND,20191231 2215,20191231 2215,679, ,uS/cm
JER,E,100,EL COND,20191231 2230,20191231 2230,654, ,uS/cm
JER,E,100,EL COND,20191231 2245,20191231 2245,634, ,uS/cm
JER,E,100,EL COND,20191231 2300,20191231 2300,614, ,uS/cm
JER,E,100,EL COND,20191231 2315,20191231 2315,595, ,uS/cm
JER,E,100,EL COND,20191231 2330,20191231 2330,583, ,uS/cm
JER,E,100,EL COND,20191231 2345,20191231 2345,576, ,uS/cm
JER,E,100,EL COND,20200101 0000,20200101 0000,569, ,uS/cm
JER,E,100,EL COND,20200101 0015,20200101 0015,564, ,uS/cm
JER,E,100,EL COND,20200101 0030,20200101 0030,558, ,uS/cm
JER,E,100,EL COND,20200101 0045,20200101 0045,554, ,uS/cm
JER,E,100,EL COND,20200101 0100,20200101 0100,552, ,uS/cm
JER,E,100,EL COND,20200101 0115,20200101 0115,550, ,uS/cm
JER,E,100,EL COND,20200101 0130,20200101 0130,547, ,uS/cm
JER,E,100,EL COND,20200101 0145,20200101 0145,545, ,uS/cm
JER,E,100,EL COND,20200101 0200,20200101 0200,542, ,uS/cm
JER,E,100,EL COND,20200101 0215,20200101 0215,541, ,uS/cm
JER,E,100,EL COND,20200101 0230,20200101 0230,540, ,uS/cm
JER,E,100,EL COND,20200101 0245,20200101 0245,538, ,uS/cm
JER,E,100,EL COND,20200101 0300,20200101 0300,538, ,uS/cm
JER,E,100,EL COND,20200101 0315,20200101 0315,537, ,uS/cm
JER,E,100,EL COND,20200101 0330,20200101 0330,537, ,uS/cm
JER,E,100,EL COND,20200101 0345,20200101 0345,539, ,uS/cm
JER,E,100,EL COND,20200101 0400,20200101 0400,549, ,uS/cm
JER,E,100,EL COND,20200101 0415,20200101 0415,554, ,uS/cm
JER,E,100,EL COND,20200101 0430,20200101 0430,556, ,uS/cm
JER,E,100,EL COND,20200101 0445,20200101 0445,550, ,uS/cm
JER,E,100,EL COND,20200101 0500,20200101 0500,548, ,uS/cm
JER,E,100,EL COND,20200101 0515,20200101 0515,548, ,uS/cm
JER,E,100,EL COND,20200101 0530,20200101 0530,544, ,uS/cm
JER,E,100,EL COND,20200101 0545,20200101 0545,544, ,uS/cm
JER,E,100,EL COND,20200101 0600,20200101 0600,542, ,uS/cm
JER,E,100,EL COND,20200101 0615,20200101 0615,542, ,uS/cm
JER,E,100,EL COND,20200101 0630,20200101 0630,544, ,uS/cm
JER,E,100,EL COND,20200101 0645,20200101 0645,549, ,uS/cm
JER,E,100,EL COND,20200101 0700,20200101 0700,550, ,uS/cm
JER,E,100,EL COND,20200101 0715,20200101 0715,550, ,uS/cm
JER,E,100,EL COND,20200101 0730,20200101 0730,552, ,uS/cm
JER,E,100,EL COND,20200101 0745,20200101 0745,554, ,uS/cm
JER,E,100,EL COND,20200101 0800,20200101 0800,560, ,uS/cm
JER,E,100,EL COND,20200101 0815,20200101 0815,566, ,uS/cm
JER,E,100,EL COND,20200101 0830,20200101 0830,572, ,uS/cm
JER,E,100,EL COND,20200101 0845,20200101 0845,579, ,uS/cm
JER,E,100,EL COND,20200101 0900,20200101 0900,581, ,uS/cm
JER,E,100,EL COND,20200101 0915,20200101 0915,587, ,uS/cm
JER,E,100,EL COND,20200101 0930,20200101 0930,594, ,uS/cm
JER,E,100,EL COND,20200101 0945,20200101 0945,608, ,uS/cm
JER,E,100,EL COND,20200101 1000,20200101 1000,613, ,uS/cm
JER,E,100,EL COND,20200101 1015,20200101 1015,615, ,uS/cm
JER,E,100,EL COND,20200101 1030,20200101 1030,622, ,uS/cm
JER,E,100,EL COND,20200101 1045,20200101 1045,662, ,uS/cm
JER,E,100,EL COND,20200101 1100,20200101 1100,681, ,uS/cm
JER,E,100,EL COND,20200101 1115,20200101 1115,708, ,uS/cm
JER,E,100,EL COND,20200101 1130,20200101 1130,698, ,uS/cm
JER,E,100,EL COND,20200101 1145,20200101 1145,697, ,uS/cm
JER,E,100,EL COND,20200101 1200,20200101 1200,691, ,uS/cm
JER,E,100,EL COND,20200101 1215,20200101 1215,666, ,uS/cm
JER,E,100,EL COND,20200101 1230,20200101 1230,674, ,uS/cm
JER,E,100,EL COND,20200101 1245,20200101 1245,683, ,uS/cm
JER,E,100,EL COND,20200101 1300,20200101 1300,684, ,uS/cm
JER,E,100,EL COND,20200101 1315,20200101 1315,679, ,uS/cm
JER,E,100,EL COND,20200101 1330,20200101 1330,649, ,uS/cm
JER,E,100,EL COND,20200101 1345,20200101 1345,623, ,uS/cm
JER,E,100,EL COND,20200101 1400,20200101 1400,601, ,uS/cm
JER,E,100,EL COND,20200101 1415,20200101 1415,590, ,uS/cm
JER,E,100,EL COND,20200101 1430,20200101 1430,582, ,uS/cm
JER,E,100,EL COND,20200101 1445,20200101 1445,577, ,uS/cm
JER,E,100,EL COND,20200101 1500,20200101 1500,571, ,uS/cm
JER,E,100,EL COND,20200101 1515,20200101 1515,564, ,uS/cm
JER,E,100,EL COND,20200101 1530,20200101 1530,568, ,uS/cm
JER,E,100,EL COND,20200101 1545,20200101 1545,566, ,uS/cm
JER,E,100,EL COND,20200101 1600,20200101 1600,564, ,uS/cm
JER,E,100,EL COND,20200101 1615,20200101 1615,578, ,uS/cm
JER,E,100,EL COND,20200101 1630,20200101 1630,585, ,uS/cm
JER,E,100,EL COND,20200101 1645,20200101 1645,588, ,uS/cm
JER,E,100,EL COND,20200101 1700,20200101 1700,616, ,uS/cm
JER,E,100,EL COND,20200101 1715,20200101 1715,610, ,uS/cm
JER,E,100,EL COND,20200101 1730,20200101 1730,594, ,uS/cm
JER,E,100,EL COND,20200101 1745,20200101 1745,586, ,uS/cm
JER,E,100,EL COND,20200101 1800,20200101 1800,572, ,uS/cm
JER,E,100,EL COND,20200101 1815,20200101 1815,573, ,uS/cm
JER,E,100,EL COND,20200101 1830,20200101 1830,580, ,uS/cm
JER,E,100,EL COND,20200101 1845,20200101 1845,583, ,uS/cm
JER,E,100,EL COND,20200101 1900,20200101 1900,591, ,uS/cm
JER,E,100,EL COND,20200101 1915,20200101 1915,600, ,uS/cm
JER,E,100,EL COND,20200101 1930,20200101 1930,611, ,uS/cm
JER,E,100,EL COND,20200101 1945,20200101 1945,620, ,uS/cm
JER,E,100,EL COND,20200101 2000,20200101 2000,625, ,uS/cm
JER,E,100,EL COND,20200101 2015,20200101 2015,633, ,uS/cm
JER,E,100,EL COND,20200101 2030,20200101 2030,640, ,uS/cm
JER,E,100,EL COND,20200101 2045,20200101 2045,636, ,uS/cm
JER,E,100,EL COND,20200101 2100,20200101 2100,645, ,uS/cm
JER,E,100,EL COND,20200101 2115,20200101 2115,669, ,uS/cm
JER,E,100,EL COND,20200101 2130,20200101 2130,666, ,uS/cm
JER,E,100,EL COND,20200101 2145,20200101 2145,689, ,uS/cm
JER,E,100,EL COND,20200101 2200,20200101 2200,655, ,uS/cm
JER,E,100,EL COND,20200101 2215,20200101 2215,634, ,uS/cm
JER,E,100,EL COND,20200101 2230,20200101 2230,622, ,uS/cm
JER,E,100,EL COND,20200101 2245,20200101 2245,621, ,uS/cm
JER,E,100,EL COND,20200101 2300,20200101 2300,612, ,uS/cm
JER,E,100,EL COND,20200101 2315,20200101 2315,588, ,uS/cm
JER,E,100,EL COND,20200101 2330,20200101 2330,578, ,uS/cm
JER,E,100,EL COND,20200101 2345,20200101 2345,572, ,uS/cm
JER,E,100,EL COND,20200102 0000,20200102 0000,565, ,uS/cm
JER,E,100,EL COND,20200102 0015,20200102 0015,558, ,uS/cm
JER,E,100,EL COND,20200102 0030,20200102 0030,551, ,uS/cm
JER,E,100,EL COND,20200102 0045,20200102 0045,545, ,uS/cm
JER,E,100,EL COND,20200102 0100,20200102 0100,542, ,uS/cm
JER,E,100,EL COND,20200102 0115,20200102 0115,539, ,uS/cm
JER,E,100,EL COND,20200102 0130,20200102 0130,537, ,uS/cm
JER,E,100,EL COND,20200102 0145,20200102 0145,536, ,uS/cm
JER,E,100,EL COND,20200102 0200,20200102 0200,534, ,uS/cm
JER,E,100,EL COND,20200102 0215,20200102 0215,533, ,uS/cm
JER,E,100,EL COND,20200102 0230,20200102 0230,532, ,uS/cm
JER,E,100,EL COND,20200102 0245,20200102 0245,531, ,uS/cm
JER,E,100,EL COND,20200102 0300,20200102 0300,530, ,uS/cm
JER,E,100,EL COND,20200102 0315,20200102 0315,530, ,uS/cm
JER,E,100,EL COND,20200102 0330,20200102 0330,531, ,uS/cm
JER,E,100,EL COND,20200102 0345,20200102 0345,529, ,uS/cm
JER,E,100,EL COND,20200102 0400,20200102 0400,529, ,uS/cm
JER,E,100,EL COND,20200102 0415,20200102 0415,530, ,uS/cm
JER,E,100,EL COND,20200102 0430,20200102 0430,532, ,uS/cm
JER,E,100,EL COND,20200102 0445,20200102 0445,541, ,uS/cm
JER,E,100,EL COND,20200102 0500,20200102 0500,541, ,uS/cm
JER,E,100,EL COND,20200102 0515,20200102 0515,536, ,uS/cm
JER,E,100,EL COND,20200102 0530,20200102 0530,530, ,uS/cm
JER,E,100,EL COND,20200102 0545,20200102 0545,527, ,uS/cm
JER,E,100,EL COND,20200102 0600,20200102 0600,528, ,uS/cm
JER,E,100,EL COND,20200102 0615,20200102 0615,529, ,uS/cm
JER,E,100,EL COND,20200102 0630,20200102 0630,527, ,uS/cm
JER,E,100,EL COND,20200102 0645,20200102 0645,525, ,uS/cm
JER,E,100,EL COND,20200102 0700,20200102 0700,534, ,uS/cm
JER,E,100,EL COND,20200102 0715,20200102 0715,541, ,uS/cm
JER,E,100,EL COND,20200102 0730,20200102 0730,538, ,uS/cm
JER,E,100,EL COND,20200102 0745,20200102 0745,535, ,uS/cm
JER,E,100,EL COND,20200102 0800,20200102 0800,537, ,uS/cm
JER,E,100,EL COND,20200102 0815,20200102 0815,540, ,uS/cm
JER,E,100,EL COND,20200102 0830,20200102 0830,546, ,uS/cm
JER,E,100,EL COND,20200102 0845,20200102 0845,556, ,uS/cm
JER,E,100,EL COND,20200102 0900,20200102 0900,567, ,uS/cm
JER,E,100,EL COND,20200102 0915,20200102 0915,574, ,uS/cm
JER,E,100,EL COND,20200102 0930,20200102 0930,587, ,uS/cm
JER,E,100,EL COND,20200102 0945,20200102 0945,596, ,uS/cm
JER,E,100,EL COND,20200102 1000,20200102 1000,608, ,uS/cm
JER,E,100,EL COND,20200102 1015,20200102 1015,613, ,uS/cm
JER,E,100,EL COND,20200102 1030,20200102 1030,618, ,uS/cm
JER,E,100,EL COND,20200102 1045,20200102 1045,629, ,uS/cm
JER,E,100,EL COND,20200102 1100,20200102 1100,629, ,uS/cm
JER,E,100,EL COND,20200102 1115,20200102 1115,643, ,uS/cm
JER,E,100,EL COND,20200102 1130,20200102 1130,667, ,uS/cm
JER,E,100,EL COND,20200102 1145,20200102 1145,673, ,uS/cm
JER,E,100,EL COND,20200102 1200,20200102 1200,677, ,uS/cm
JER,E,100,EL COND,20200102 1215,20200102 1215,695, ,uS/cm
JER,E,100,EL COND,20200102 1230,20200102 1230,691, ,uS/cm
JER,E,100,EL COND,20200102 1245,20200102 1245,664, ,uS/cm
JER,E,100,EL COND,20200102 1300,20200102 1300,666, ,uS/cm
JER,E,100,EL COND,20200102 1315,20200102 1315,672, ,uS/cm
JER,E,100,EL COND,20200102 1330,20200102 1330,672, ,uS/cm
JER,E,100,EL COND,20200102 1345,20200102 1345,662, ,uS/cm
JER,E,100,EL COND,20200102 1400,20200102 1400,640, ,uS/cm
JER,E,100,EL COND,20200102 1415,20200102 1415,609, ,uS/cm
JER,E,100,EL COND,20200102 1430,20200102 1430,594, ,uS/cm
JER,E,100,EL COND,20200102 1445,20200102 1445,579, ,uS/cm
JER,E,100,EL COND,20200102 1500,20200102 1500,565, ,uS/cm
JER,E,100,EL COND,20200102 1515,20200102 1515,556, ,uS/cm
JER,E,100,EL COND,20200102 1530,20200102 1530,551, ,uS/cm
JER,E,100,EL COND,20200102 1545,20200102 1545,548, ,uS/cm
JER,E,100,EL COND,20200102 1600,20200102 1600,544, ,uS/cm
JER,E,100,EL COND,20200102 1615,20200102 1615,543, ,uS/cm
JER,E,100,EL COND,20200102 1630,20200102 1630,540, ,uS/cm
JER,E,100,EL COND,20200102 1645,20200102 1645,541, ,uS/cm
JER,E,100,EL COND,20200102 1700,20200102 1700,541, ,uS/cm
JER,E,100,EL COND,20200102 1715,20200102 1715,538, ,uS/cm
JER,E,100,EL COND,20200102 1730,20200102 1730,541, ,uS/cm
JER,E,100,EL COND,20200102 1745,20200102 1745,541, ,uS/cm
JER,E,100,EL COND,20200102 1800,20200102 1800,545, ,uS/cm
JER,E,100,EL COND,20200102 1815,20200102 1815,548, ,uS/cm
JER,E,100,EL COND,20200102 1830,20200102 1830,562, ,uS/cm
JER,E,100,EL COND,20200102 1845,20200102 1845,557, ,uS/cm
JER,E,100,EL COND,20200102 1900,20200102 1900,553, ,uS/cm
JER,E,100,EL COND,20200102 1915,20200102 1915,548, ,uS/cm
JER,E,100,EL COND,20200102 1930,20200102 1930,547, ,uS/cm
JER,E,100,EL COND,20200102 1945,20200102 1945,547, ,uS/cm
JER,E,100,EL COND,20200102 2000,20200102 2000,545, ,uS/cm
JER,E,100,EL COND,20200102 2015,20200102 2015,543, ,uS/cm
JER,E,100,EL COND,20200102 2030,20200102 2030,541, ,uS/cm
JER,E,100,EL COND,20200102 2045,20200102 2045,540, ,uS/cm
JER,E,100,EL COND,20200102 2100,20200102 2100,539, ,uS/cm
JER,E,100,EL COND,20200102 2115,20200102 2115,539, ,uS/cm
JER,E,100,EL COND,20200102 2130,20200102 2130,539, ,uS/cm
JER,E,100,EL COND,20200102 2145,20200102 2145,540, ,uS/cm
JER,E,100,EL COND,20200102 2200,20200102 2200,540, ,uS/cm
JER,E,100,EL COND,20200102 2215,20200102 2215,539, ,uS/cm
JER,E,100,EL COND,20200102 2230,20200102 2230,536, ,uS/cm
JER,E,100,EL COND,20200102 2245,20200102 2245,535, ,uS/cm
JER,E,100,EL COND,20200102 2300,20200102 2300,535, ,uS/cm
JER,E,100,EL COND,20200102 2315,20200102 2315,537, ,uS/cm
JER,E,100,EL COND,20200102 2330,20200102 2330,538, ,uS/cm
JER,E,100,EL COND,20200102 2345,20200102 2345,538, ,uS/cm
JER,E,100,EL COND,20200103 0000,20200103 0000,539, ,uS/cm
JER,E,100,EL COND,20200103 0015,20200103 0015,539, ,uS/cm
JER,E,100,EL COND,20200103 0030,20200103 0030,540, ,uS/cm
JER,E,100,EL COND,20200103 0045,20200103 0045,540, ,uS/cm
JER,E,100,EL COND,20200103 0100,20200103 0100,538, ,uS/cm
JER,E,100,EL COND,20200103 0115,20200103 0115,532, ,uS/cm
JER,E,100,EL COND,20200103 0130,20200103 0130,525, ,uS/cm
JER,E,100,EL COND,20200103 0145,20200103 0145,521, ,uS/cm
JER,E,100,EL COND,20200103 0200,20200103 0200,517, ,uS/cm
JER,E,100,EL COND,20200103 0215,20200103 0215,515, ,uS/cm
JER,E,100,EL COND,20200103 0230,20200103 0230,516, ,uS/cm
JER,E,100,EL COND,20200103 0245,20200103 0245,518, ,uS/cm
JER,E,100,EL COND,20200103 0300,20200103 0300,518, ,uS/cm
JER,E,100,EL COND,20200103 0315,20200103 0315,519, ,uS/cm
JER,E,100,EL COND,20200103 0330,20200103 0330,519, ,uS/cm
JER,E,100,EL COND,20200103 0345,20200103 0345,519, ,uS/cm
JER,E,100,EL COND,20200103 0400,20200103 0400,519, ,uS/cm
JER,E,100,EL COND,20200103 0415,20200103 0415,519, ,uS/cm
JER,E,100,EL COND,20200103 0430,20200103 0430,519, ,uS/cm
JER,E,100,EL COND,20200103 0445,20200103 0445,520, ,uS/cm
JER,E,100,EL COND,20200103 0500,20200103 0500,520, ,uS/cm
JER,E,100,EL COND,20200103 0515,20200103 0515,521, ,uS/cm
JER,E,100,EL COND,20200103 0530,20200103 0530,522, ,uS/cm
JER,E,100,EL COND,20200103 0545,20200103 0545,521, ,uS/cm
JER,E,100,EL COND,20200103 0600,20200103 0600,521, ,uS/cm
JER,E,100,EL COND,20200103 0615,20200103 0615,520, ,uS/cm
JER,E,100,EL COND,20200103 0630,20200103 0630,520, ,uS/cm
JER,E,100,EL COND,20200103 0645,20200103 0645,518, ,uS/cm
JER,E,100,EL COND,20200103 0700,20200103 0700,517, ,uS/cm
JER,E,100,EL COND,20200103 0715,20200103 0715,517, ,uS/cm
JER,E,100,EL COND,20200103 0730,20200103 0730,518, ,uS/cm
JER,E,100,EL COND,20200103 0745,20200103 0745,519, ,uS/cm
JER,E,100,EL COND,20200103 0800,20200103 0800,518, ,uS/cm
JER,E,100,EL COND,20200103 0815,20200103 0815,518, ,uS/cm
JER,E,100,EL COND,20200103 0830,20200103 0830,519, ,uS/cm
JER,E,100,EL COND,20200103 0845,20200103 0845,522, ,uS/cm
JER,E,100,EL COND,20200103 0900,20200103 0900,524, ,uS/cm
JER,E,100,EL COND,20200103 0915,20200103 0915,530, ,uS/cm
JER,E,100,EL COND,20200103 0930,20200103 0930,535, ,uS/cm
JER,E,100,EL COND,20200103 0945,20200103 0945,541, ,uS/cm
JER,E,100,EL COND,20200103 1000,20200103 1000,549, ,uS/cm
JER,E,100,EL COND,20200103 1015,20200103 1015,557, ,uS/cm
JER,E,100,EL COND,20200103 1030,20200103 1030,562, ,uS/cm
JER,E,100,EL COND,20200103 1045,20200103 1045,572, ,uS/cm
JER,E,100,EL COND,20200103 1100,20200103 1100,579, ,uS/cm
JER,E,100,EL COND,20200103 1115,20200103 1115,588, ,uS/cm
JER,E,100,EL COND,20200103 1130,20200103 1130,587, ,uS/cm
JER,E,100,EL COND,20200103 1145,20200103 1145,600, ,uS/cm
JER,E,100,EL COND,20200103 1200,20200103 1200,622, ,uS/cm
JER,E,100,EL COND,20200103 1215,20200103 1215,644, ,uS/cm
JER,E,100,EL COND,20200103 1230,20200103 1230,636, ,uS/cm
JER,E,100,EL COND,20200103 1245,20200103 1245,651, ,uS/cm
JER,E,100,EL COND,20200103 1300,20200103 1300,651, ,uS/cm
JER,E,100,EL COND,20200103 1315,20200103 1315,641, ,uS/cm
JER,E,100,EL COND,20200103 1330,20200103 1330,629, ,uS/cm
JER,E,100,EL COND,20200103 1345,20200103 1345,638, ,uS/cm
JER,E,100,EL COND,20200103 1400,20200103 1400,642, ,uS/cm
JER,E,100,EL COND,20200103 1415,20200103 1415,636, ,uS/cm
JER,E,100,EL COND,20200103 1430,20200103 1430,625, ,uS/cm
JER,E,100,EL COND,20200103 1445,20200103 1445,608, ,uS/cm
JER,E,100,EL COND,20200103 1500,20200103 1500,592, ,uS/cm
JER,E,100,EL COND,20200103 1515,20200103 1515,579, ,uS/cm
JER,E,100,EL COND,20200103 1530,20200103 1530,556, ,uS/cm
JER,E,100,EL COND,20200103 1545,20200103 1545,546, ,uS/cm
JER,E,100,EL COND,20200103 1600,20200103 1600,535, ,uS/cm
JER,E,100,EL COND,20200103 1615,20200103 1615,531, ,uS/cm
JER,E,100,EL COND,20200103 1630,20200103 1630,524, ,uS/cm
JER,E,100,EL COND,20200103 1645,20200103 1645,521, ,uS/cm
JER,E,100,EL COND,20200103 1700,20200103 1700,519, ,uS/cm
JER,E,100,EL COND,20200103 1715,20200103 1715,517, ,uS/cm
